PLINE,LOCUS,AVERAGE_RATIO,AVERAGE_RATIO_REV,STANDARD_DEVIATION,STANDARD_DEVIATION_REV,COMPOSITE_RATIO,COMPOSITE_RATIO_STANDARD_DEVIATION,WEIGHTED_AVERAGE,LOG_INV_AVERAGE,LOG_INV_AVERAGE_REV,PEPTIDE_NUM,TOTAL_PEPTIDE_NUM,SPEC_COUNT,AREA_RATIO,DESCRIPTION
P,E9Q3N1,1.094,0.87625,NA,NA,1.19452,1.07798,1.25183,1.094,0.87625,5,5,8,1.201067415,High affinity cationic amino acid transporter 1 (Fragment) OS=Mus musculus OX=10090 GN=Slc7a1 PE=1 SV=8 
P,Q09143,1.094,0.87625,�,�,1.19452,1.07798,1.25183,1.094,0.87625,5,5,8,1.201067415,High affinity cationic amino acid transporter 1 OS=Mus musculus OX=10090 GN=Slc7a1 PE=1 SV=1 
P,Q8R1S9,0.82407,0.72193,0.22345,0.29496,1.01436,1.14892,0.95443,0.82407,0.72193,3,3,3,1.106274371,Sodium-coupled neutral amino acid transporter 4 OS=Mus musculus OX=10090 GN=Slc38a4 PE=1 SV=1 
P,Q9D0F3,0.86937,0.65353,0.00467,0.24487,1.20125,1.08555,0.87076,0.86937,0.65353,2,2,2,1.203273878,Protein ERGIC-53 OS=Mus musculus OX=10090 GN=Lman1 PE=1 SV=1 
P,E9PV28,0.60897,0.60801,0.08864,0.15578,1.07133,1.20242,0.64716,0.60897,0.60801,6,6,11,1.177127871,Protein lin-54 homolog OS=Mus musculus OX=10090 GN=Lin54 PE=1 SV=1 
P,Q9CYC6,0.72383,1.20209,NA,NA,1.04445,1,0.72383,0.72383,1.20209,1,1,1,1.044453177,m7GpppN-mRNA hydrolase OS=Mus musculus OX=10090 GN=Dcp2 PE=1 SV=2 
P,P70271,0.16517,0.19716,0,0,0.90772,1,0.16517,0.16517,0.19716,2,2,2,0.907717002,PDZ and LIM domain protein 4 OS=Mus musculus OX=10090 GN=Pdlim4 PE=1 SV=3 
P,A2AKV9,3.0398,0.22339,NA,NA,9.56084,4.01703,6.81036,3.0398,0.22339,3,3,3,10.01046366,Solute carrier family 25 member 51 (Fragment) OS=Mus musculus OX=10090 GN=Slc25a51 PE=1 SV=8 
P,Q5HZI9,3.0398,0.22339,�,�,9.56084,4.01703,6.81036,3.0398,0.22339,3,3,3,10.01046366,Solute carrier family 25 member 51 OS=Mus musculus OX=10090 GN=Slc25a51 PE=1 SV=1 
P,G3UYJ3,3.0398,0.22339,�,�,9.56084,4.01703,6.81036,3.0398,0.22339,3,3,3,10.01046366,Solute carrier family 25 member 51 (Fragment) OS=Mus musculus OX=10090 GN=Slc25a51 PE=1 SV=8 
P,A2AKW0,3.0398,0.22339,�,�,9.56084,4.01703,6.81036,3.0398,0.22339,3,3,3,10.01046366,Solute carrier family 25 member 51 OS=Mus musculus OX=10090 GN=Slc25a51 PE=1 SV=1 
P,Q3V492,0.94217,1.01932,0,0,0.98288,1,0.94217,0.94217,1.01932,2,2,2,0.982878874,F-box only protein 22 OS=Mus musculus OX=10090 GN=Fbxo22 PE=1 SV=1 
P,A2AUD5,0.00774,5.07042,NA,NA,0.05229,1,0.00774,0.00774,5.07042,1,1,2,0.052290536,Tumor protein D54 OS=Mus musculus OX=10090 GN=Tpd52l2 PE=1 SV=1 
P,Q9CYZ2,0.00774,5.07042,NA,NA,0.05229,1,0.00774,0.00774,5.07042,1,1,2,0.052290536,Tumor protein D54 OS=Mus musculus OX=10090 GN=Tpd52l2 PE=1 SV=1 
P,V9GWU5,0.00774,5.07042,NA,NA,0.05229,1,0.00774,0.00774,5.07042,1,1,2,0.052290536,Tumor protein D54 (Fragment) OS=Mus musculus OX=10090 GN=Tpd52l2 PE=1 SV=8 
P,Q8BKP1,0.00774,5.07042,NA,NA,0.05229,1,0.00774,0.00774,5.07042,1,1,2,0.052290536,"Tumor protein D52-like 2, isoform CRA_d OS=Mus musculus OX=10090 GN=Tpd52l2 PE=1 SV=1 "
P,Q3TUJ9,0.00774,5.07042,NA,NA,0.05229,1,0.00774,0.00774,5.07042,1,1,2,0.052290536,"Tumor protein D52-like 2, isoform CRA_a OS=Mus musculus OX=10090 GN=Tpd52l2 PE=1 SV=1 "
P,Q3TAI4,0.00774,5.07042,NA,NA,0.05229,1,0.00774,0.00774,5.07042,1,1,2,0.052290536,"Tumor protein D52-like 2, isoform CRA_c OS=Mus musculus OX=10090 GN=Tpd52l2 PE=1 SV=1 "
P,F6VQ81,0.00774,5.07042,NA,NA,0.05229,1,0.00774,0.00774,5.07042,1,1,2,0.052290536,Tumor protein D54 (Fragment) OS=Mus musculus OX=10090 GN=Tpd52l2 PE=1 SV=1 
P,E0CYP1,0.86868,0.31365,NA,NA,1.54002,1,0.86868,0.86868,0.31365,1,1,1,1.54001604,Coiled-coil domain-containing protein 127 OS=Mus musculus OX=10090 GN=Ccdc127 PE=1 SV=1 
P,B7ZD63,0.91004,0.78115,0.14381,0.12364,1.10681,1.08712,0.91976,0.91004,0.78115,5,5,21,1.051385374,RNA-binding protein 39 (Fragment) OS=Mus musculus OX=10090 GN=Rbm39 PE=1 SV=1 
P,A0A1L1SQS9,0.32857,0.34775,NA,NA,0.8667,1,0.32857,0.32857,0.34775,1,1,1,0.866700037,Histone-lysine N-methyltransferase 2A (Fragment) OS=Mus musculus OX=10090 GN=Kmt2a PE=1 SV=1 
P,D3Z4U3,1,1,NA,NA,1.06789,1,NA,1,1,1,1,1,1.067888998,Ubiquitin-conjugating enzyme E2 K OS=Mus musculus OX=10090 GN=Ube2k PE=1 SV=1 
P,H3BLK8,0.61742,0.77543,NA,NA,0.93712,1.33936,0.76941,0.61742,0.77543,24,24,40,1.006268386,Zinc finger homeobox protein 4 OS=Mus musculus OX=10090 GN=Zfhx4 PE=1 SV=1 
P,E9Q5A7,0.61742,0.77543,�,�,0.93712,1.33936,0.76941,0.61742,0.77543,24,24,40,1.006268386,Zinc finger homeobox protein 4 OS=Mus musculus OX=10090 GN=Zfhx4 PE=1 SV=1 
P,E9Q3P4,0.68064,0.48759,NA,NA,0.99345,1.87491,0.9359,0.68064,0.48759,16,16,24,1.657050234,Centromere protein F OS=Mus musculus OX=10090 GN=Cenpf PE=1 SV=1 
P,Q5HZJ0,0.59061,0.89594,0.16671,0.36138,0.99464,1.31584,0.64257,0.59061,0.89594,17,17,24,1.13158934,Ribonuclease 3 OS=Mus musculus OX=10090 GN=Drosha PE=1 SV=1 
P,Z4YL66,0.81704,0.86338,0.62509,0.27793,0.8613,1.49214,1.10148,0.81704,0.86338,6,6,13,1.103456091,Chromatin-remodeling ATPase INO80 OS=Mus musculus OX=10090 GN=Ino80 PE=1 SV=1 
P,E9Q088,0.36026,1.07243,0.14768,0.36107,0.85758,1.5058,0.39328,0.36026,1.07243,3,3,3,0.713433824,Cytosolic poly(ADP-ribose) glycohydrolase OS=Mus musculus OX=10090 GN=Parg PE=1 SV=2 
P,O88622,0.36026,1.07243,0.14768,0.36107,0.85758,1.5058,0.39328,0.36026,1.07243,3,3,3,0.713433824,Poly(ADP-ribose) glycohydrolase OS=Mus musculus OX=10090 GN=Parg PE=1 SV=2 
P,G3X8U8,0.36026,1.07243,0.14768,0.36107,0.85758,1.5058,0.39328,0.36026,1.07243,3,3,3,0.713433824,"Poly (ADP-ribose) glycohydrolase, isoform CRA_c OS=Mus musculus OX=10090 GN=Parg PE=1 SV=1 "
P,Q9WTK3,1.04743,0.66224,0.11254,0.09937,1.26835,1.07434,1.06679,1.04743,0.66224,4,4,5,1.246523148,Glycosylphosphatidylinositol anchor attachment 1 protein OS=Mus musculus OX=10090 GN=Gpaa1 PE=1 SV=3 
P,A0A0R4J298,0.96985,0.94588,NA,NA,1.00697,1.01991,0.95512,0.96985,0.94588,3,3,3,0.995708486,Eukaryotic translation initiation factor 2D OS=Mus musculus OX=10090 GN=Eif2d PE=1 SV=1 
P,Q61211,0.96985,0.94588,�,�,1.00697,1.01991,0.95512,0.96985,0.94588,3,3,3,0.995708486,Eukaryotic translation initiation factor 2D OS=Mus musculus OX=10090 GN=Eif2d PE=1 SV=3 
P,Q8C8I3,0.96985,0.94588,�,�,1.00697,1.01991,0.95512,0.96985,0.94588,3,3,3,0.995708486,Eukaryotic translation initiation factor 2D OS=Mus musculus OX=10090 GN=Eif2d PE=1 SV=1 
P,E9PUG7,0.96985,0.94588,�,�,1.00697,1.01991,0.95512,0.96985,0.94588,3,3,3,0.995708486,Eukaryotic translation initiation factor 2D OS=Mus musculus OX=10090 GN=Eif2d PE=1 SV=1 
P,Q64133,0.94394,0.81544,0.11896,0.21194,0.98917,1.10188,0.99297,0.94394,0.81544,5,5,6,1.002129007,Amine oxidase [flavin-containing] A OS=Mus musculus OX=10090 GN=Maoa PE=1 SV=3 
P,A0A2R8W6R6,0.71788,0.48642,NA,NA,1.28531,1.22913,1.25991,0.71788,0.48642,40,40,914,1.356130624,Peripherin OS=Mus musculus OX=10090 GN=Prph PE=1 SV=1 
P,P15331,0.71788,0.48642,�,�,1.28531,1.22913,1.25991,0.71788,0.48642,40,40,914,1.356130624,Peripherin OS=Mus musculus OX=10090 GN=Prph PE=1 SV=2 
P,G5E846,0.71788,0.48642,�,�,1.28531,1.22913,1.25991,0.71788,0.48642,40,40,914,1.356130624,Peripherin OS=Mus musculus OX=10090 GN=Prph PE=1 SV=1 
P,G3X981,0.71788,0.48642,�,�,1.28531,1.22913,1.25991,0.71788,0.48642,40,40,914,1.356130624,Peripherin OS=Mus musculus OX=10090 GN=Prph PE=1 SV=1 
P,F8WIS9,0.80029,1.07802,0.03802,0.07687,0.90229,1.04954,0.8004,0.80029,1.07802,6,6,12,0.930610811,Calcium/calmodulin-dependent protein kinase type II subunit alpha OS=Mus musculus OX=10090 GN=Camk2a PE=1 SV=1 
P,P11798,0.80029,1.07802,0.03802,0.07687,0.90229,1.04954,0.8004,0.80029,1.07802,6,6,12,0.930610811,Calcium/calmodulin-dependent protein kinase type II subunit alpha OS=Mus musculus OX=10090 GN=Camk2a PE=1 SV=2 
P,P05201,0.68879,0.9519,0.0287,0.13011,0.92488,1.12789,0.68622,0.68879,0.9519,3,3,5,0.866867856,"Aspartate aminotransferase, cytoplasmic OS=Mus musculus OX=10090 GN=Got1 PE=1 SV=3 "
P,Q8K2H1,0.27054,0.3819,0.1389,0.06378,0.94987,1.16271,0.38595,0.27054,0.3819,4,4,4,0.957975361,Periphilin-1 OS=Mus musculus OX=10090 GN=Pphln1 PE=1 SV=1 
P,E9QA68,0.41524,0.43903,0.24507,0.19623,0.85861,1.05117,0.69394,0.41524,0.43903,5,5,5,0.882825846,Zinc finger protein 362 (Fragment) OS=Mus musculus OX=10090 GN=Zfp362 PE=1 SV=1 
P,A0A338P7D3,0.99578,0.82017,0,0,1.00981,1,0.99578,0.99578,0.82017,2,2,2,1.009810203,Phosphatidylinositol 4-kinase alpha (Fragment) OS=Mus musculus OX=10090 GN=Pi4ka PE=1 SV=1 
P,P45377,0.97279,0.9627,NA,NA,0.85064,1,0.97279,0.97279,0.9627,1,1,1,0.85063564,Aldose reductase-related protein 2 OS=Mus musculus OX=10090 GN=Akr1b8 PE=1 SV=2 
P,P97287,1.37401,0.66415,0.15268,0.11173,1.20325,1.09542,1.37075,1.37401,0.66415,5,5,7,1.203596762,Induced myeloid leukemia cell differentiation protein Mcl-1 homolog OS=Mus musculus OX=10090 GN=Mcl1 PE=1 SV=3 
P,E9QLN8,1,1,NA,NA,0.04073,1,NA,1,1,1,1,1,0.040733698,Ribonuclease H1 OS=Mus musculus OX=10090 GN=Rnaseh1 PE=1 SV=1 
P,O70338,1,1,NA,NA,0.04073,1,NA,1,1,1,1,1,0.040733698,Ribonuclease H1 OS=Mus musculus OX=10090 GN=Rnaseh1 PE=2 SV=1 
P,Q99LD8,1.11477,0.85114,NA,NA,1.05593,1,1.11477,1.11477,0.85114,1,1,1,1.055931521,"N(G),N(G)-dimethylarginine dimethylaminohydrolase 2 OS=Mus musculus OX=10090 GN=Ddah2 PE=1 SV=1 "
P,Q8VCL2,0.8415,0.54929,0,0,0.91173,1,0.8415,0.8415,0.54929,2,2,3,0.91172648,"Protein SCO2 homolog, mitochondrial OS=Mus musculus OX=10090 GN=Sco2 PE=1 SV=1 "
P,A0A3B2WBF0,0.72997,0.86774,0.15599,0.18261,1.18863,1.04063,0.73868,0.72997,0.86774,2,2,2,1.18909728,"Superoxide dismutase [Mn], mitochondrial OS=Mus musculus OX=10090 GN=Sod2 PE=4 SV=1 "
P,P09671,0.72997,0.86774,0.15599,0.18261,1.18863,1.04063,0.73868,0.72997,0.86774,2,2,2,1.18909728,"Superoxide dismutase [Mn], mitochondrial OS=Mus musculus OX=10090 GN=Sod2 PE=1 SV=3 "
P,Q8BU88,0.55453,0.81759,NA,NA,0.86931,1,0.55453,0.55453,0.81759,1,1,1,0.869310539,"39S ribosomal protein L22, mitochondrial OS=Mus musculus OX=10090 GN=Mrpl22 PE=1 SV=1 "
P,D3YZY2,0.8312,0.63335,0.38285,0.08285,1.06093,1.04815,0.97302,0.8312,0.63335,2,2,4,1.06151863,Zinc finger CCCH type-containing 7 A (Fragment) OS=Mus musculus OX=10090 GN=Zc3h7a PE=1 SV=1 
P,S4R2G2,0.55839,0.3242,NA,NA,1.25526,1,0.55839,0.55839,0.3242,1,1,1,1.255260936,Arginine/serine-rich coiled-coil protein 2 OS=Mus musculus OX=10090 GN=Rsrc2 PE=1 SV=1 
P,Q8BI46,0.55839,0.3242,NA,NA,1.25526,1,0.55839,0.55839,0.3242,1,1,1,1.255260936,Arginine/serine-rich coiled-coil protein 2 OS=Mus musculus OX=10090 GN=Rsrc2 PE=1 SV=1 
P,Q8CI43,0.42693,0.50688,0.06355,0.03897,0.98075,1.0933,0.44246,0.42693,0.50688,14,14,44,0.979175384,Myosin light chain 6B OS=Mus musculus OX=10090 GN=Myl6b PE=1 SV=1 
P,D3YZX5,0.79783,0.83652,0.02038,0.01883,1.00683,1.04748,0.7981,0.79783,0.83652,4,4,8,1.007637534,ATP-binding cassette sub-family G member 2 (Fragment) OS=Mus musculus OX=10090 GN=Abcg2 PE=1 SV=1 
P,A0A0N4SWA2,0.79783,0.83652,0.02038,0.01883,1.00683,1.04748,0.7981,0.79783,0.83652,4,4,8,1.007637534,ATP-binding cassette sub-family G member 2 (Fragment) OS=Mus musculus OX=10090 GN=Abcg2 PE=1 SV=1 
P,A0A0U1RP90,0.44629,0.25262,NA,NA,0.89882,1,0.44629,0.44629,0.25262,1,1,1,0.898822614,Protein LSM14 homolog A (Fragment) OS=Mus musculus OX=10090 GN=Lsm14a PE=1 SV=1 
P,A0A0U1RP46,0.1509,0.16949,NA,NA,1.07574,1,0.1509,0.1509,0.16949,1,1,1,1.075742557,CREB-binding protein (Fragment) OS=Mus musculus OX=10090 GN=Crebbp PE=1 SV=1 
P,G3UZM1,0.48447,0.5688,0.25249,0.25098,1.13097,1.28674,0.71854,0.48447,0.5688,15,15,24,1.177915951,Probable JmjC domain-containing histone demethylation protein 2C OS=Mus musculus OX=10090 GN=Jmjd1c PE=1 SV=1 
P,Q69ZK6,0.48447,0.5688,0.25249,0.25098,1.13097,1.28674,0.71854,0.48447,0.5688,15,15,24,1.177915951,Probable JmjC domain-containing histone demethylation protein 2C OS=Mus musculus OX=10090 GN=Jmjd1c PE=1 SV=3 
P,Q640N1,0.81232,0.77358,0.23563,0.07024,0.88501,1.11814,0.93558,0.81232,0.77358,4,4,4,0.92708381,Adipocyte enhancer-binding protein 1 OS=Mus musculus OX=10090 GN=Aebp1 PE=1 SV=1 
P,Q5SPL2,0.89315,1.02253,0.13353,0.0808,0.96694,1.05691,0.909,0.89315,1.02253,3,3,7,0.999368542,PHD finger protein 12 OS=Mus musculus OX=10090 GN=Phf12 PE=1 SV=1 
P,E0CXV8,0.90041,0.96022,0.03802,0.08423,1.08364,1.10166,0.8991,0.90041,0.96022,3,3,6,1.027871049,Polyhomeotic-like protein 1 OS=Mus musculus OX=10090 GN=Phc1 PE=1 SV=1 
P,Q64028,0.90041,0.96022,0.03802,0.08423,1.08364,1.10166,0.8991,0.90041,0.96022,3,3,6,1.027871049,Polyhomeotic-like protein 1 OS=Mus musculus OX=10090 GN=Phc1 PE=1 SV=2 
P,Q7TT35,0.90041,0.96022,0.03802,0.08423,1.08364,1.10166,0.8991,0.90041,0.96022,3,3,6,1.027871049,Polyhomeotic-like 1 (Drosophila) OS=Mus musculus OX=10090 GN=Phc1 PE=1 SV=1 
P,Q3V116,0.90041,0.96022,0.03802,0.08423,1.08364,1.10166,0.8991,0.90041,0.96022,3,3,6,1.027871049,Polyhomeotic-like protein 1 OS=Mus musculus OX=10090 GN=Phc1 PE=1 SV=1 
P,Q3UVG3,0.74622,0.92384,0.27932,0.17197,0.81371,1.19552,0.85883,0.74622,0.92384,7,7,10,0.812101994,Protein FAM91A1 OS=Mus musculus OX=10090 GN=Fam91a1 PE=1 SV=1 
P,E9QJS7,0.6146,0.79408,0.11343,0.15284,1.08523,1.12083,0.6566,0.6146,0.79408,6,6,6,1.033485402,Adhesion G protein-coupled receptor E5 OS=Mus musculus OX=10090 GN=Adgre5 PE=1 SV=1 
P,A0A0D9SEG8,0.6146,0.79408,0.11343,0.15284,1.08523,1.12083,0.6566,0.6146,0.79408,6,6,6,1.033485402,Adhesion G protein-coupled receptor E5 OS=Mus musculus OX=10090 GN=Adgre5 PE=1 SV=1 
P,Q9DC42,0.6146,0.79408,0.11343,0.15284,1.08523,1.12083,0.6566,0.6146,0.79408,6,6,6,1.033485402,Adhesion G protein-coupled receptor E5 OS=Mus musculus OX=10090 GN=Adgre5 PE=1 SV=1 
P,E9QMJ5,0.6146,0.79408,0.11343,0.15284,1.08523,1.12083,0.6566,0.6146,0.79408,6,6,6,1.033485402,Adhesion G protein-coupled receptor E5 OS=Mus musculus OX=10090 GN=Adgre5 PE=1 SV=1 
P,Q6P572,0.43971,0.49447,0.60396,0.48891,1.0273,1.08171,1.03476,0.43971,0.49447,2,2,2,1.028881609,Mtmr2 protein OS=Mus musculus OX=10090 GN=Mtmr2 PE=1 SV=1 
P,Q9Z2D1,0.43971,0.49447,0.60396,0.48891,1.0273,1.08171,1.03476,0.43971,0.49447,2,2,2,1.028881609,Myotubularin-related protein 2 OS=Mus musculus OX=10090 GN=Mtmr2 PE=1 SV=3 
P,O89023,0.5612,1.02227,0.38826,0.84845,0.76248,1.69367,0.71634,0.5612,1.02227,4,4,6,0.921875103,Tripeptidyl-peptidase 1 OS=Mus musculus OX=10090 GN=Tpp1 PE=1 SV=2 
P,P00397,0.62594,1.41989,0,0,0.64846,1,0.62594,0.62594,1.41989,2,2,3,0.648457684,Cytochrome c oxidase subunit 1 OS=Mus musculus OX=10090 GN=Mtco1 PE=1 SV=2 
P,Reverse_sp|Q5JCT0|GCNT3_MOUSE,1,1,NA,NA,0.00478,1,NA,1,1,1,1,1,0.004781465,"Beta-1,3-galactosyl-O-glycosyl-glycoprotein beta-1,6-N-acetylglucosaminyltransferase 3 OS=Mus musculus OX=10090 GN=Gcnt3 PE=2 SV=2 "
P,Q9CZU4,0.59488,0.5791,0.06493,0.21638,1.18127,1.10722,0.62025,0.59488,0.5791,2,2,3,1.184338778,"GTPase Era, mitochondrial OS=Mus musculus OX=10090 GN=Eral1 PE=2 SV=1 "
P,A2AIW3,1,1,NA,NA,0.39608,1,NA,1,1,1,1,1,0.396081423,Endosome-associated-trafficking regulator 1 OS=Mus musculus OX=10090 GN=Entr1 PE=1 SV=1 
P,A2AIW0,1,1,NA,NA,0.39608,1,NA,1,1,1,1,1,0.396081423,Endosome-associated-trafficking regulator 1 OS=Mus musculus OX=10090 GN=Entr1 PE=1 SV=1 
P,Reverse_sp|P43352|RAD52_MOUSE,2.72472,0.09918,NA,NA,5.82208,1.75123,7.42412,2.72472,0.09918,2,2,3,6.285060991,DNA repair protein RAD52 homolog OS=Mus musculus OX=10090 GN=Rad52 PE=2 SV=1 
P,F6VTN8,0.29639,0.58534,0.13484,0.16675,0.99867,1.7431,0.35236,0.29639,0.58534,3,3,4,0.792932103,Poly(A) polymerase alpha (Fragment) OS=Mus musculus OX=10090 GN=Papola PE=1 SV=1 
P,A0A1L1SQ32,1.20486,0.57016,NA,NA,1.15344,1,1.20486,1.20486,0.57016,1,1,1,1.153440826,POC1 centriolar protein homolog A (Fragment) OS=Mus musculus OX=10090 GN=Poc1a PE=1 SV=1 
P,Q8JZX3,1.20486,0.57016,NA,NA,1.15344,1,1.20486,1.20486,0.57016,1,1,1,1.153440826,POC1 centriolar protein homolog A OS=Mus musculus OX=10090 GN=Poc1a PE=2 SV=2 
P,A0A1L1SUQ2,1.20486,0.57016,NA,NA,1.15344,1,1.20486,1.20486,0.57016,1,1,1,1.153440826,POC1 centriolar protein homolog A OS=Mus musculus OX=10090 GN=Poc1a PE=1 SV=1 
P,A0A1L1SRG3,1.20486,0.57016,NA,NA,1.15344,1,1.20486,1.20486,0.57016,1,1,1,1.153440826,POC1 centriolar protein homolog A (Fragment) OS=Mus musculus OX=10090 GN=Poc1a PE=1 SV=1 
P,A0A1L1SR15,1.20486,0.57016,NA,NA,1.15344,1,1.20486,1.20486,0.57016,1,1,1,1.153440826,POC1 centriolar protein homolog A OS=Mus musculus OX=10090 GN=Poc1a PE=1 SV=1 
P,A0A1L1SR04,1.20486,0.57016,NA,NA,1.15344,1,1.20486,1.20486,0.57016,1,1,1,1.153440826,POC1 centriolar protein homolog A (Fragment) OS=Mus musculus OX=10090 GN=Poc1a PE=1 SV=1 
P,A0A0R4J0R3,1,1,NA,NA,0.71144,1,NA,1,1,1,1,1,0.711439581,Interferon-stimulated 20 kDa exonuclease-like 2 OS=Mus musculus OX=10090 GN=Isg20l2 PE=1 SV=1 
P,Q3U1G5,1,1,NA,NA,0.71144,1,NA,1,1,1,1,1,0.711439581,Interferon-stimulated 20 kDa exonuclease-like 2 OS=Mus musculus OX=10090 GN=Isg20l2 PE=1 SV=2 
P,Q9D8C9,0.70241,1.09812,NA,NA,0.94945,1,0.70241,0.70241,1.09812,1,1,1,0.949452812,Purine nucleoside phosphorylase OS=Mus musculus OX=10090 GN=Pnp2 PE=1 SV=1 
P,F6Q8J5,1.18162,0.4934,0.93763,0.47785,0.86686,2.55869,0.98241,1.18162,0.4934,3,3,4,2.048646586,Microcephalin (Fragment) OS=Mus musculus OX=10090 GN=Mcph1 PE=1 SV=1 
P,F6THF3,1.00906,0.76903,0,0,1.12203,1,1.00906,1.00906,0.76903,2,2,3,1.122032029,Poly(A) polymerase gamma (Fragment) OS=Mus musculus OX=10090 GN=Papolg PE=1 SV=1 
P,A0A0R4J006,1.41114,0.4861,0,0,1.52059,1,1.41114,1.41114,0.4861,2,2,3,1.520594012,Na(+)/H(+) exchange regulatory cofactor NHE-RF2 OS=Mus musculus OX=10090 GN=Slc9a3r2 PE=1 SV=1 
P,A0A1Y7VN62,0.82276,0.74779,0,0,1.52035,1,0.82276,0.82276,0.74779,2,2,4,1.520347071,Bromodomain-containing protein 9 (Fragment) OS=Mus musculus OX=10090 GN=Brd9 PE=1 SV=1 
P,A0A0G2JG58,1.12214,0.66471,0,0,1.19803,1,1.12214,1.12214,0.66471,2,2,2,1.19803358,Centromere-associated protein E (Fragment) OS=Mus musculus OX=10090 GN=Cenpe PE=1 SV=1 
P,A0A1Y7VMK3,1.19259,0.49493,NA,NA,1.12491,1,1.19259,1.19259,0.49493,1,1,1,1.124905444,Hippocalcin-like protein 1 (Fragment) OS=Mus musculus OX=10090 GN=Hpcal1 PE=1 SV=1 
P,P62748,1.19259,0.49493,NA,NA,1.12491,1,1.19259,1.19259,0.49493,1,1,1,1.124905444,Hippocalcin-like protein 1 OS=Mus musculus OX=10090 GN=Hpcal1 PE=1 SV=2 
P,A0A087WPD2,0.59961,0.45351,0.05159,0.12542,1.07377,1.00918,0.62243,0.59961,0.45351,3,3,4,1.079487089,Putative RNA-binding protein 15B (Fragment) OS=Mus musculus OX=10090 GN=Rbm15b PE=1 SV=1 
P,F7AI87,1.0239,0.81061,0,0,1.15856,1,1.0239,1.0239,0.81061,2,2,5,1.158556047,26S proteasome non-ATPase regulatory subunit 4 (Fragment) OS=Mus musculus OX=10090 GN=Psmd4 PE=1 SV=1 
P,A0A286YCN4,1,1,NA,NA,5.50975,1,NA,1,1,1,1,1,5.50974934,mRNA-decapping enzyme 1A (Fragment) OS=Mus musculus OX=10090 GN=Dcp1a PE=1 SV=1 
P,Q9JIG8,0.64803,0.83746,0.30105,0.02198,0.98873,1.33364,0.82806,0.64803,0.83746,3,3,6,0.859313104,PRA1 family protein 2 OS=Mus musculus OX=10090 GN=Praf2 PE=1 SV=1 
P,D3YWH8,0.63515,0.90358,NA,NA,0.88419,1,0.63515,0.63515,0.90358,1,1,1,0.884186032,"Spectrin beta, non-erythrocytic 4 (Fragment) OS=Mus musculus OX=10090 GN=Sptbn4 PE=1 SV=1 "
P,Q6RT24,0.71836,0.65618,NA,NA,1.38903,3.02416,0.90877,0.71836,0.65618,19,19,26,2.118856163,Centromere-associated protein E OS=Mus musculus OX=10090 GN=Cenpe PE=1 SV=1 
P,Q8CG19,0.58096,0.56029,NA,NA,1.00432,1.08081,0.8652,0.58096,0.56029,10,10,17,0.985497723,Latent-transforming growth factor beta-binding protein 1 OS=Mus musculus OX=10090 GN=Ltbp1 PE=1 SV=2 
P,A0A087WRB8,0.44897,0.74165,0.28288,0.2637,1.02033,1.41017,0.74792,0.44897,0.74165,6,6,9,1.059727123,Dystonin (Fragment) OS=Mus musculus OX=10090 GN=Dst PE=1 SV=1 
P,Q8C4S8,0.69906,1.15511,0.13175,0.30889,0.75719,1.11955,0.69838,0.69906,1.15511,5,5,7,0.805135014,DENN domain-containing protein 2A OS=Mus musculus OX=10090 GN=Dennd2a PE=1 SV=1 
P,O70494,0.675,0.72653,NA,NA,1.03998,2.55214,1.01264,0.675,0.72653,12,12,27,3.065570108,Transcription factor Sp3 OS=Mus musculus OX=10090 GN=Sp3 PE=1 SV=2 
P,Q3SZ57,0.52274,0.59351,0.33573,0.41184,1.11358,1.45564,0.71641,0.52274,0.59351,5,5,5,1.263407471,SWISS-PROT:Q3SZ57 (Bos taurus) Alpha-fetoprotein precursor 
P,Q80VP1,1.16811,0.83553,NA,NA,1.03021,1.34359,1.59387,1.16811,0.83553,3,3,4,1.259558585,Epsin-1 OS=Mus musculus OX=10090 GN=Epn1 PE=1 SV=3 
P,G3UYC5,0.40656,0.37417,0.00831,0.01397,0.94074,1.23614,0.40716,0.40656,0.37417,3,3,3,1.079864544,Serine/threonine-protein kinase Chk1 OS=Mus musculus OX=10090 GN=Chek1 PE=1 SV=1 
P,O35280,0.40656,0.37417,0.00831,0.01397,0.94074,1.23614,0.40716,0.40656,0.37417,3,3,3,1.079864544,Serine/threonine-protein kinase Chk1 OS=Mus musculus OX=10090 GN=Chek1 PE=1 SV=2 
P,Q8BPZ8,0.91267,0.9749,NA,NA,3.26315,2.07392,0.76023,0.91267,0.9749,3,3,3,2.482915335,BRCA1-A complex subunit Abraxas 1 OS=Mus musculus OX=10090 GN=Abraxas1 PE=1 SV=1 
P,Q91W67,0.84248,0.65816,NA,NA,1.0758,1,0.84248,0.84248,0.65816,1,1,1,1.075795414,Ubiquitin-like protein 7 OS=Mus musculus OX=10090 GN=Ubl7 PE=1 SV=2 
